country_name,country_code,Time,Code,GDP_grwoth,ODA_grwoth,FDI_grwoth,Export_grwoth,Import_grwoth,HouseholdConsumption_grwoth,GovernmentConsumption_grwoth,Population_grwoth,WorldGDP_grwoth,capitalStock_grwoth,TFP_grwoth
Ecuador,ECU,1986,1,-10.69998531,-10.69998531,-10.69998531,-10.69998531,-10.69998531,-10.69998531,-10.69998531,-10.69998531,-10.69998531,-10.69998531,-10.69998531
Ecuador,ECU,1987,1,-8.93756848,-8.93756848,-8.93756848,-8.93756848,-8.93756848,-8.93756848,-8.93756848,-8.93756848,-8.93756848,-8.93756848,-8.93756848
Ecuador,ECU,1988,1,-6.407441071,-6.407441071,-6.407441071,-6.407441071,-6.407441071,-6.407441071,-6.407441071,-6.407441071,-6.407441071,-6.407441071,-6.407441071
Ecuador,ECU,1989,1,6.427746308,6.427746308,6.427746308,6.427746308,6.427746308,6.427746308,6.427746308,6.427746308,6.427746308,6.427746308,6.427746308
Ecuador,ECU,1990,1,9.707479808,9.707479808,9.707479808,9.707479808,9.707479808,9.707479808,9.707479808,9.707479808,9.707479808,9.707479808,9.707479808
Ecuador,ECU,1991,1,11.47860913,11.47860913,11.47860913,11.47860913,11.47860913,11.47860913,11.47860913,11.47860913,11.47860913,11.47860913,11.47860913
Ecuador,ECU,1992,1,6.50852374,6.50852374,6.50852374,6.50852374,6.50852374,6.50852374,6.50852374,6.50852374,6.50852374,6.50852374,6.50852374
Ecuador,ECU,1993,1,4.667116871,4.667116871,4.667116871,4.667116871,4.667116871,4.667116871,4.667116871,4.667116871,4.667116871,4.667116871,4.667116871
Ecuador,ECU,1994,1,19.90607868,19.90607868,19.90607868,19.90607868,19.90607868,19.90607868,19.90607868,19.90607868,19.90607868,19.90607868,19.90607868
Ecuador,ECU,1995,1,7.592742559,7.592742559,7.592742559,7.592742559,7.592742559,7.592742559,7.592742559,7.592742559,7.592742559,7.592742559,7.592742559
Ecuador,ECU,1996,1,3.247708051,3.247708051,3.247708051,3.247708051,3.247708051,3.247708051,3.247708051,3.247708051,3.247708051,3.247708051,3.247708051
Ecuador,ECU,1997,1,11.6372555,11.6372555,11.6372555,11.6372555,11.6372555,11.6372555,11.6372555,11.6372555,11.6372555,11.6372555,11.6372555
Ecuador,ECU,1998,1,-0.639712165,-0.639712165,-0.639712165,-0.639712165,-0.639712165,-0.639712165,-0.639712165,-0.639712165,-0.639712165,-0.639712165,-0.639712165
Ecuador,ECU,1999,1,-29.7929205,-29.7929205,-29.7929205,-29.7929205,-29.7929205,-29.7929205,-29.7929205,-29.7929205,-29.7929205,-29.7929205,-29.7929205
Ecuador,ECU,2000,1,-6.706487502,-6.706487502,-6.706487502,-6.706487502,-6.706487502,-6.706487502,-6.706487502,-6.706487502,-6.706487502,-6.706487502,-6.706487502
Ecuador,ECU,2001,1,33.50413516,33.50413516,33.50413516,33.50413516,33.50413516,33.50413516,33.50413516,33.50413516,33.50413516,33.50413516,33.50413516
Ecuador,ECU,2002,1,16.67715778,16.67715778,16.67715778,16.67715778,16.67715778,16.67715778,16.67715778,16.67715778,16.67715778,16.67715778,16.67715778
Ecuador,ECU,2003,1,13.60440114,13.60440114,13.60440114,13.60440114,13.60440114,13.60440114,13.60440114,13.60440114,13.60440114,13.60440114,13.60440114
Ecuador,ECU,2004,1,12.82280766,12.82280766,12.82280766,12.82280766,12.82280766,12.82280766,12.82280766,12.82280766,12.82280766,12.82280766,12.82280766
Ecuador,ECU,2005,1,13.43318086,13.43318086,13.43318086,13.43318086,13.43318086,13.43318086,13.43318086,13.43318086,13.43318086,13.43318086,13.43318086
Ecuador,ECU,2006,1,12.75675948,12.75675948,12.75675948,12.75675948,12.75675948,12.75675948,12.75675948,12.75675948,12.75675948,12.75675948,12.75675948
Ecuador,ECU,2007,1,8.986216499,8.986216499,8.986216499,8.986216499,8.986216499,8.986216499,8.986216499,8.986216499,8.986216499,8.986216499,8.986216499
Ecuador,ECU,2008,1,21.08474165,21.08474165,21.08474165,21.08474165,21.08474165,21.08474165,21.08474165,21.08474165,21.08474165,21.08474165,21.08474165
Ecuador,ECU,2009,1,1.225742716,1.225742716,1.225742716,1.225742716,1.225742716,1.225742716,1.225742716,1.225742716,1.225742716,1.225742716,1.225742716
Ecuador,ECU,2010,1,11.253545,11.253545,11.253545,11.253545,11.253545,11.253545,11.253545,11.253545,11.253545,11.253545,11.253545
Ecuador,ECU,2011,1,13.97634348,13.97634348,13.97634348,13.97634348,13.97634348,13.97634348,13.97634348,13.97634348,13.97634348,13.97634348,13.97634348
Ecuador,ECU,2012,1,10.90848121,10.90848121,10.90848121,10.90848121,10.90848121,10.90848121,10.90848121,10.90848121,10.90848121,10.90848121,10.90848121
Ecuador,ECU,2013,1,8.194657228,8.194657228,8.194657228,8.194657228,8.194657228,8.194657228,8.194657228,8.194657228,8.194657228,8.194657228,8.194657228
Ecuador,ECU,2014,1,6.934400974,6.934400974,6.934400974,6.934400974,6.934400974,6.934400974,6.934400974,6.934400974,6.934400974,6.934400974,6.934400974
Ecuador,ECU,2015,1,-2.394611086,-2.394611086,-2.394611086,-2.394611086,-2.394611086,-2.394611086,-2.394611086,-2.394611086,-2.394611086,-2.394611086,-2.394611086
Ecuador,ECU,2016,1,0.651941299,0.651941299,0.651941299,0.651941299,0.651941299,0.651941299,0.651941299,0.651941299,0.651941299,0.651941299,0.651941299
Ecuador,ECU,2017,1,4.360883005,4.360883005,4.360883005,4.360883005,4.360883005,4.360883005,4.360883005,4.360883005,4.360883005,4.360883005,4.360883005
Brazil,BRA,1986,2,20.27176309,45.47311652,-76.05829285,-13.42340328,7.715608568,23.91683459,30.07890463,2.422902939,18.16433394,4.516677501,3.631617016
Brazil,BRA,1987,2,9.676719705,61.85474358,238.8405797,17.67993026,6.882169003,0.765598724,24.98133899,2.428994162,13.7449708,4.079206595,-0.281444841
Brazil,BRA,1988,2,12.34791955,-27.48568454,139.8631309,29.31034227,3.274607916,7.348791335,16.30394326,2.416457754,11.87193321,3.399873187,-3.452880008
Brazil,BRA,1989,2,28.81316051,-3.326154582,-59.66476462,5.641839733,23.57988351,17.1989439,58.55376267,2.387621401,4.380664145,3.275745476,0.449984042
Brazil,BRA,1990,2,8.542498271,-25.21782178,-12.55526083,-0.326281444,38.36483166,18.9198714,35.10481218,2.358485148,12.62790946,2.472348474,-6.783095291
Brazil,BRA,1991,2,30.5027978,6.950880445,11.52679474,38.09398099,48.35199005,35.48328223,21.08393178,2.379401375,5.924729109,2.864389494,-0.876313136
Brazil,BRA,1992,2,-33.55020237,-255.6820995,86.85403445,-16.76902122,-29.59416265,-33.6030323,-36.65612547,2.289166219,6.196000854,2.253840921,-2.470225353
Brazil,BRA,1993,2,9.28592044,-182.4785305,-37.31198447,5.615865869,18.55200744,6.733431633,13.13515205,2.262685214,1.621746181,2.525393339,2.452941649
Brazil,BRA,1994,2,27.48145517,24.83007954,137.7708978,17.30773249,35.49536775,29.80506359,14.2582617,2.307948196,7.411092606,3.297304979,2.634370433
Brazil,BRA,1995,2,37.84068245,7.711615694,58.17057292,7.375039388,34.81422811,43.53865788,82.21051951,2.371484663,11.21322774,3.473369616,0.356546588
Brazil,BRA,1996,2,10.54471323,-0.261714409,130.5001029,-1.181903595,4.112318861,13.06244954,4.327087752,2.291217219,2.217070041,3.127494215,0.67351151
Brazil,BRA,1997,2,3.853736321,-5.445722502,75.44642857,7.764562428,11.86754116,4.096374972,2.720428093,2.333043731,-0.359509806,3.406933511,-0.32375914
Brazil,BRA,1998,2,-2.205188174,9.401254514,62.40712468,-1.549118373,-4.085886095,-3.953149596,0.474238032,2.328270428,-0.218465384,3.035994162,-2.325231134
Brazil,BRA,1999,2,-30.60410637,-54.49996525,-10.45655376,-5.587848614,-15.78397038,-30.0222375,-31.59934511,2.258397821,3.704687695,2.178188541,-4.055314845
